BHHA00001-01-15;1/1/2015;7110056;N1311;Bán hàng;10
BHHA00002-01-15;1/1/2015;7900054;N1311;Bán hàng;10
BHHA00003-01-15;1/1/2015;7900038;N1311;Bán hàng;10
BHHA00004-01-15;1/1/2015;7900043;N1311;Bán hàng;10
BHHA00005-01-15;1/2/2015;7900054;N1311;Bán hàng;10
BHHA00006-01-15;1/2/2015;0400041;N1311;Bán hàng;10
BHHA00007-01-15;1/2/2015;7110068;N1311;Bán hàng;10
BHHA00008-01-15;1/2/2015;7100511;N1311;Bán hàng;10
BHHA00009-01-15;1/2/2015;7110056;N1311;Bán hàng;10
BHHA00010-01-15;1/2/2015;7110079;N1311;Bán hàng;10
BHHA00011-01-15;1/2/2015;7100297;N1311;Bán hàng;10
BHHA00012-01-15;1/3/2015;7100799;N1311;Bán hàng;10
BHHA00013-01-15;1/3/2015;7100511;N1311;Bán hàng;10
BHHA00014-01-15;1/3/2015;7100861;N1311;Bán hàng;10
BHHA00015-01-15;1/3/2015;0400001;N1311;Bán hàng;10
BHHA00016-01-15;1/3/2015;7100821;N1311;Bán hàng;10
BHHA00017-01-15;1/3/2015;7110058;N1311;Bán hàng;10
BHHA00018-01-15;1/3/2015;7900038;N1311;Bán hàng;10
BHHA00019-01-15;1/3/2015;7110079;N1311;Bán hàng;10
BHHA00020-01-15;1/3/2015;7900040;N1311;Bán hàng;10
BHHA00021-01-15;1/5/2015;7900050;N1311;Bán hàng;10
BHHA00022-01-15;1/5/2015;7100671;N1311;Bán hàng;10
BHHA00023-01-15;1/5/2015;7110001;N1311;Bán hàng;10
BHHA00024-01-15;1/5/2015;7110056;N1311;Bán hàng;10
BHHA00025-01-15;1/5/2015;0400041;N1311;Bán hàng;10
BHHA00026-01-15;1/5/2015;7110079;N1311;Bán hàng;10
BHHA00027-01-15;1/5/2015;7900040;N1311;Bán hàng;10
BHHA00028-01-15;1/5/2015;7900043;N1311;Bán hàng;10
BHHA00029-01-15;1/5/2015;7900031;N1311;Bán hàng;10
BHHA00030-01-15;1/6/2015;7100025;N1311;Bán hàng;10
BHHA00031-01-15;1/6/2015;7100700;N1311;Bán hàng;10
BHHA00032-01-15;1/6/2015;7100787;N1311;Bán hàng;10
BHHA00033-01-15;1/6/2015;7110054;N1311;Bán hàng;10
BHHA00034-01-15;1/6/2015;7110056;N1311;Bán hàng;10
BHHA00035-01-15;1/6/2015;7100050;N1311;Bán hàng;10
BHHA00036-01-15;1/6/2015;7900043;N1311;Bán hàng;10
BHHA00037-01-15;1/6/2015;7100627;N1311;Bán hàng;10
BHHA00038-01-15;1/6/2015;7100866;N1311;Bán hàng;10
BHHA00039-01-15;1/7/2015;7110001;N1311;Bán hàng;10
BHHA00040-01-15;1/7/2015;7100207;N1311;Bán hàng;10
BHHA00041-01-15;1/7/2015;7100842;N1311;Bán hàng;10
BHHA00042-01-15;1/7/2015;0400041;N1311;Bán hàng;10
BHHA00043-01-15;1/7/2015;7110068;N1311;Bán hàng;10
BHHA00044-01-15;1/7/2015;7110064;N1311;Bán hàng;10
BHHA00045-01-15;1/7/2015;7100489;N1311;Bán hàng;10
BHHA00046-01-15;1/7/2015;7100627;N1311;Bán hàng;10
BHHA00047-01-15;1/7/2015;7900031;N1311;Bán hàng;10
BHHA00048-01-15;1/7/2015;7100866;N1311;Bán hàng;10
BHHA00049-01-15;1/7/2015;7810016;N1311;Bán hàng;10
BHHA00050-01-15;1/8/2015;7100515;N1311;Bán hàng;10
BHHA00051-01-15;1/8/2015;7100081;N1311;Bán hàng;10
BHHA00052-01-15;1/8/2015;7110001;N1311;Bán hàng;10
BHHA00053-01-15;1/8/2015;7110058;N1311;Bán hàng;10
BHHA00054-01-15;1/8/2015;7100008;N1311;Bán hàng;10
BHHA00055-01-15;1/8/2015;7100821;N1311;Bán hàng;10
BHHA00056-01-15;1/8/2015;7100511;N1311;Bán hàng;10
BHHA00057-01-15;1/8/2015;7100862;N1311;Bán hàng;10
TNH000001-01-15;1/5/2015;7100787;N11211;Thu tiền CTy XD 759;0
TNH000002-01-15;1/5/2015;7110077;N11211;Thu tiển Doanh Nghiệp Tư Nhân Sương Lộc;0
TNH000003-01-15;1/5/2015;7100119;N11211;Thu tiền bà Vững cho vay vốn;0
TNH000004-01-15;1/5/2015;7100050;N11217;Thu tiền CT GT 307;0
BHHA00058-01-15;1/8/2015;7100863;N1311;Bán hàng;10
TNH000005-01-15;1/6/2015;7110001;N11217;Thu tiền CTy Trường phát;0
TNH000006-01-15;1/6/2015;7100511;N11213;Thu tiền Cty BVA;0
TNH000008-01-15;1/6/2015;7100787;N11211;Thu tiền Cty 759;0
TNH000009-01-15;1/6/2015;7110077;N11211;Thu tiền DN Sương lộc;0
TNH000010-01-15;1/7/2015;0800161;N11211;Thu tiền CT Thủy sản II;0
TNH000011-01-15;1/7/2015;0800108;N11213;Thu tiền Cty Cầu QTiến;0
TNH000012-01-15;1/8/2015;7100511;N11213;Thu tiền Cty BVA;0
TNH000013-01-15;1/8/2015;7110068;N11217;Thu tiền DN Quốc đại;0
TNH000014-01-15;1/8/2015;0400047;N11211;Thu tiền Cty Cầu 12( CT cầu số 7);0
TNH000015-01-15;1/8/2015;0400024;N11211;Thu tiền cầu 12 ( CT cầu Cao lãnh);0
TNH000016-01-15;1/8/2015;7110077;N11211;Thu tiền DN Sương lộc;0
TNH000017-01-15;1/8/2015;7110058;N11211;Thu tiền Cty BT ly tâm HG;0
TNH000018-01-15;1/9/2015;7100207;N11211;Thu tiền CTy BT Hamaco;0
TNH000019-01-15;1/9/2015;7100721;N11217;Thu tiền CTy Trung kiên;0
NHHA00001-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00002-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00003-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00004-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00005-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00006-01-15;1/1/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00007-01-15;1/2/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00008-01-15;1/2/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00009-01-15;1/2/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00010-01-15;1/2/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00011-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00012-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00013-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00014-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00015-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00016-01-15;1/3/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00017-01-15;1/4/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00018-01-15;1/4/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00019-01-15;1/4/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00020-01-15;1/4/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00021-01-15;1/4/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00022-01-15;1/5/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00023-01-15;1/5/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00024-01-15;1/5/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00025-01-15;1/5/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00026-01-15;1/6/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00027-01-15;1/6/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00028-01-15;1/6/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00029-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00030-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00031-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00032-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00033-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00034-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00035-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00036-01-15;1/7/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00037-01-15;1/8/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00038-01-15;1/8/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00039-01-15;1/8/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00040-01-15;1/8/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
BHHA00059-01-15;1/8/2015;7900038;N1311;Bán hàng;10
BHHA00060-01-15;1/8/2015;7110058;N1311;Bán hàng;10
BHHA00061-01-15;1/8/2015;0400016;N1311;Bán hàng;10
BHHA00062-01-15;1/8/2015;7100627;N1311;Bán hàng;10
BHHA00063-01-15;1/8/2015;7900031;N1311;Bán hàng;10
BHHA00064-01-15;1/8/2015;7100866;N1311;Bán hàng;10
BHHA00065-01-15;1/9/2015;7900038;N1311;Bán hàng;10
BHHA00066-01-15;1/9/2015;0400001;N1311;Bán hàng;10
BHHA00067-01-15;1/9/2015;7110001;N1311;Bán hàng;10
BHHA00068-01-15;1/9/2015;7110001;N1311;Bán hàng;10
BHHA00069-01-15;1/9/2015;7100008;N1311;Bán hàng;10
BHHA00070-01-15;1/9/2015;7110068;N1311;Bán hàng;10
BHHA00071-01-15;1/9/2015;7100844;N1311;Bán hàng;10
BHHA00072-01-15;1/9/2015;7110056;N1311;Bán hàng;10
BHHA00073-01-15;1/9/2015;7100050;N1311;Bán hàng;10
BHHA00074-01-15;1/9/2015;7900031;N1311;Bán hàng;10
BHHA00075-01-15;1/9/2015;7100627;N1311;Bán hàng;10
BHHA00076-01-15;1/9/2015;7810016;N1311;Bán hàng;10
BHHA00077-01-15;1/10/2015;7000033;N1311;Bán hàng;10
BHHA00078-01-15;1/10/2015;7100721;N1311;Bán hàng;10
BHHA00079-01-15;1/10/2015;7100821;N1311;Bán hàng;10
BHHA00080-01-15;1/10/2015;7900038;N1311;Bán hàng;10
BHHA00081-01-15;1/10/2015;7100721;N1311;Bán hàng;10
BHHA00082-01-15;1/10/2015;0400001;N1311;Bán hàng;10
BHHA00083-01-15;1/10/2015;7100031;N1311;Bán hàng;10
BHHA00084-01-15;1/10/2015;7110001;N1311;Bán hàng;10
BHHA00085-01-15;1/10/2015;7600001;N1311;Bán hàng;10
BHHA00086-01-15;1/10/2015;7100627;N1311;Bán hàng;10
BHHA00087-01-15;1/10/2015;7900031;N1311;Bán hàng;10
BHHA00088-01-15;1/10/2015;7100866;N1311;Bán hàng;10
BHHA00089-01-15;1/10/2015;7810016;N1311;Bán hàng;10
BHHA00090-01-15;1/12/2015;7100799;N1311;Bán hàng;10
BHHA00091-01-15;1/12/2015;7100821;N1311;Bán hàng;10
BHHA00092-01-15;1/12/2015;7110056;N1311;Bán hàng;10
BHHA00093-01-15;1/12/2015;7100842;N1311;Bán hàng;10
BHHA00094-01-15;1/12/2015;0400001;N1311;Bán hàng;10
BHHA00095-01-15;1/12/2015;7100511;N1311;Bán hàng;10
BHHA00096-01-15;1/12/2015;7110001;N1311;Bán hàng;10
BHHA00097-01-15;1/12/2015;7110058;N1311;Bán hàng;10
BHHA00098-01-15;1/12/2015;0800184;N1311;Bán hàng;10
TNH000020-01-15;1/12/2015;7100831;N11218;Thu tiền CTY Hữu Tâm;0
TNH000021-01-15;1/12/2015;7110056;N11213;Thu tiền CTY Hòang Phát;0
TNH000022-01-15;1/12/2015;0400050;N11213;Thu tiền CTy XD hạ tầng GT;0
TNH000023-01-15;1/13/2015;7100207;N11211;Thu tiề Cty BT Hamaco;0
TNH000024-01-15;1/13/2015;7110068;N11217;Thu tiền DN Quốc đại;0
TNH000025-01-15;1/13/2015;7100081;N11213;Thu tiền Cty Thăng long;0
TNH000026-01-15;1/13/2015;7100025;N11213;Thu tiền Diễn gân;0
TNH000027-01-15;1/13/2015;7100008;N11213;Thu tiên hàng;0
TNH000028-01-15;1/14/2015;7800004;N11218;Thu tiền DN Tài lợi;0
TNH000029-01-15;1/14/2015;7100489;N11211;Thu tiền Cty XD số10;0
CNH000001-01-15;1/5/2015;7100074;C11218;Trả tiền Cty XM Tây đô;0
CNH000002-01-15;1/5/2015;7100577;C11218;Phí chuyển tiền;10
CNH000003-01-15;1/5/2015;0800053;C11217;Trả tiền thép Pomina;0
CNH000004-01-15;1/5/2015;7110012;C11217;Trả tiền Cty Hòang bảo;0
CNH000006-01-15;1/6/2015;0800053;C11217;Trả tiền Cty thép Pomina;0
CNH000007-01-15;1/6/2015;7100009;C11217;Trả tiền VTHG ( PKD);0
CNH000008-01-15;1/6/2015;010;C11217;Chuyển tiền về TK NHCT;0
CNH000009-01-15;1/6/2015;0800049;C11217;Trả tiền CTy TTNT TP HCM;0
CNH000011-01-15;1/7/2015;0800116;C11211;Trả tiền thép TCty VLXD số 1;0
CNH000012-01-15;1/7/2015;0800053;C11211;Trả tiền CTy thép Pomina;10
CNH000013-01-15;1/7/2015;7100297;C11211;Phí chuyển tiền;10
CNH000014-01-15;1/7/2015;0800053;C11217;Trả tiền CTy thép Pomina;10
BHHA00099-01-15;1/12/2015;7100864;N1311;Bán hàng;10
BHHA00100-01-15;1/12/2015;7100866;N1311;Bán hàng;10
BHHA00101-01-15;1/12/2015;7900040;N1311;Bán hàng;10
BHHA00102-01-15;1/12/2015;7900038;N1311;Bán hàng;10
BHHA00103-01-15;1/12/2015;7900054;N1311;Bán hàng;10
BHHA00104-01-15;1/12/2015;7100867;N1311;Bán hàng;10
BHHA00105-01-15;1/13/2015;7110054;N1311;Bán hàng;10
BHHA00106-01-15;1/13/2015;0400001;N1311;Bán hàng;10
BHHA00107-01-15;1/13/2015;7110068;N1311;Bán hàng;10
BHHA00108-01-15;1/13/2015;0400001;N1311;Bán hàng;10
BHHA00109-01-15;1/13/2015;7100031;N1311;Bán hàng;10
BHHA00111-01-15;1/13/2015;7810014;N1311;Bán hàng;10
BHHA00112-01-15;1/13/2015;7110056;N1311;Bán hàng;10
BHHA00113-01-15;1/13/2015;7810016;N1311;Bán hàng;10
BHHA00114-01-15;1/13/2015;7900040;N1311;Bán hàng;10
BHHA00115-01-15;1/14/2015;0400041;N1311;Bán hàng;10
BHHA00116-01-15;1/14/2015;7110068;N1311;Bán hàng;10
BHHA00117-01-15;1/14/2015;7110001;N1311;Bán hàng;10
BHHA00118-01-15;1/14/2015;0400050;N1311;Bán hàng;10
BHHA00119-01-15;1/14/2015;7100721;N1311;Bán hàng;10
BHHA00120-01-15;1/14/2015;7100489;N1311;Bán hàng;10
BHHA00121-01-15;1/14/2015;7100866;N1311;Bán hàng;10
BHHA00122-01-15;1/14/2015;7900038;N1311;Bán hàng;10
BHHA00123-01-15;1/14/2015;0400016;N1311;Bán hàng;10
BHHA00124-01-15;1/15/2015;7100700;N1311;Bán hàng;10
BHHA00125-01-15;1/15/2015;0400001;N1311;Bán hàng;10
BHHA00126-01-15;1/15/2015;7110058;N1311;Bán hàng;10
NHHA00041-01-15;1/8/2015;0800002;C3311;Nhập hàng và phí nhập hàng;10
NHHA00042-01-15;1/8/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00043-01-15;1/8/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00044-01-15;1/8/2015;7100009;C3311;Nhập hàng và phí nhập hàng;10
NHHA00045-01-15;1/8/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00046-01-15;1/8/2015;0800107;C3311;Nhập hàng và phí nhập hàng;10
NHHA00047-01-15;1/8/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00048-01-15;1/8/2015;7110012;C3311;Nhập hàng và phí nhập hàng;10
NHHA00049-01-15;1/8/2015;7100051;C3311;Nhập hàng và phí nhập hàng;10
NHHA00050-01-15;1/8/2015;7100009;C3311;Nhập hàng và phí nhập hàng;10
NHHA00051-01-15;1/8/2015;7100009;C3311;Nhập hàng và phí nhập hàng;10
NHHA00052-01-15;1/8/2015;0800116;C3311;Nhập hàng và phí nhập hàng;10
NHHA00053-01-15;1/8/2015;7100051;C3311;Nhập hàng và phí nhập hàng;10
NHHA00054-01-15;1/8/2015;7100009;C3311;Nhập hàng và phí nhập hàng;10
NHHA00055-01-15;1/8/2015;7100009;C3311;Nhập hàng và phí nhập hàng;10
NHHA00056-01-15;1/8/2015;0800107;C3311;Nhập hàng và phí nhập hàng;10
NHHA00057-01-15;1/8/2015;7100051;C3311;Nhập hàng và phí nhập hàng;10
NHHA00058-01-15;1/9/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00059-01-15;1/12/2015;7100051;C3311;Nhập hàng và phí nhập hàng;10
NHHA00060-01-15;1/12/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00061-01-15;1/13/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00062-01-15;1/13/2015;0800053;C3311;Nhập hàng và phí nhập hàng;10
NHHA00063-01-15;1/13/2015;7110012;C3311;Nhập hàng và phí nhập hàng;10
BHHA00127-01-15;1/15/2015;7100050;N1311;Bán hàng;10
BHHA00128-01-15;1/15/2015;7900054;N1311;Bán hàng;10
BHHA00129-01-15;1/15/2015;7100867;N1311;Bán hàng;10
BHHA00130-01-15;1/16/2015;0400016;N1311;Bán hàng;10
BHHA00131-01-15;1/16/2015;7100867;N1311;Bán hàng;10
BHHA00132-01-15;1/17/2015;7100821;N1311;Bán hàng;10
BHHA00133-01-15;1/17/2015;7110001;N1311;Bán hàng;10
BHHA00134-01-15;1/17/2015;7100821;N1311;Bán hàng;10
BHHA00135-01-15;1/17/2015;7100817;N1311;Bán hàng;10
BHHA00136-01-15;1/17/2015;7100865;N1311;Bán hàng;10
NHHA00064-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00065-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00066-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00067-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00068-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00069-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00070-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00071-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00072-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00073-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00074-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00075-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00076-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00077-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00078-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00079-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00080-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00081-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00082-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00083-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00084-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00085-01-15;1/13/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00086-01-15;1/14/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00087-01-15;1/14/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00088-01-15;1/14/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00089-01-15;1/14/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00090-01-15;1/14/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00091-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00092-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00093-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00094-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00095-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
NHHA00096-01-15;1/15/2015;7100074;C3311;Nhập hàng và phí nhập hàng;10
BHHA00137-01-15;1/17/2015;7100827;N1311;Bán hàng;10
BHHA00138-01-15;1/17/2015;0400016;N1311;Bán hàng;10
BHHA00139-01-15;1/17/2015;7100081;N1311;Bán hàng;10
BHHA00140-01-15;1/17/2015;0400041;N1311;Bán hàng;10
BHHA00141-01-15;1/17/2015;7900054;N1311;Bán hàng;10
BHHA00142-01-15;1/17/2015;7100867;N1311;Bán hàng;10
BHHA00143-01-15;1/19/2015;7100827;N1311;Bán hàng;10
BHHA00144-01-15;1/19/2015;7100489;N1311;Bán hàng;10
BHHA00145-01-15;1/19/2015;7110058;N1311;Bán hàng;10
BHHA00146-01-15;1/19/2015;0800088;N1311;Bán hàng;10
BHHA00147-01-15;1/19/2015;7100480;N1311;Bán hàng;10
NHHA00097-01-15;1/15/2015;6700005;C3311;Nhập hàng và phí nhập hàng;10
NHHA00098-01-15;1/19/2015;6700005;C3311;Nhập hàng và phí nhập hàng;10
TNH000030-01-15;1/15/2015;0400016;N11211;Thu tiền CTY Trico;0
TNH000031-01-15;1/15/2015;7110051;N11213;Thu tiền CTy 309;0
TNH000032-01-15;1/16/2015;7110056;N11213;Thu tiền CTy Hòang phát;0
TNH000033-01-15;1/16/2015;7100787;N11211;Thu tiền hàng Cty 759;0
TNH000034-01-15;1/16/2015;0400016;N11211;Thu tiền Cty trco;0
TNH000035-01-15;1/16/2015;7110058;N11211;Thu tiền CTy BT ly tâm HG;0
TNH000036-01-15;1/16/2015;7100050;N11217;Thu tiềnCty 307;0
TNH000037-01-15;1/19/2015;7100787;N11211;Thu tiền Cty n759;0
TNH000038-01-15;1/19/2015;7100207;N11211;Thu tiền CTy BT Hamaco;0
TNH000039-01-15;1/19/2015;7100031;N11211;Thu tiền DN Thanh Huyền;0
TNH000040-01-15;1/19/2015;7100511;N11213;Thu tiền Cty BVA;0
TNH000041-01-15;1/19/2015;7810014;N11213;Thu tiền DN Tô sua;0
TNH000042-01-15;1/20/2015;0400001;N11213;Thu tiền Cty VCường;0
TNH000043-01-15;1/20/2015;0800108;N11213;Thu tiền Cty Cầu QTiến;0
TNH000044-01-15;1/20/2015;7100865;N11211;Thu tiền CTy cầu 72;0
NHHA00099-01-15;1/19/2015;0800049;C3311;Nhập hàng và phí nhập hàng;10
NHHA00100-01-15;1/19/2015;0800049;C3311;Nhập hàng và phí nhập hàng;10
NHHA00101-01-15;1/19/2015;0800049;C3311;Nhập hàng và phí nhập hàng;10
CNH000016-01-15;1/7/2015;7100074;C34111;Vay tiền trả CTy XM Tây đô,;0
CNH000017-01-15;1/7/2015;0800002;C11213;Trả tiền CTy Kim tín;0
CNH000018-01-15;1/7/2015;0800053;C11213;Trả tiền CTy thép Pomina;0
CNH000019-01-15;1/7/2015;7100011;C11213;Phí chuyển tiền;10
CNH000020-01-15;1/8/2015;7100009;C11211;Trả tiền Cty VTHG;0
CNH000021-01-15;1/9/2015;0800053;C11211;Trả tiền Cty thép Pomina;0
CNH000022-01-15;1/9/2015;7100297;C11211;Phí chuyển tiền;10
CNH000023-01-15;1/9/2015;7100074;C11211;Trả tiền Cty XM Tây đô;0
CNH000024-01-15;1/9/2015;7100009;C11217;Trả tiền Cty Vật Tư Hậu Giang (PKD);0
CNH000025-01-15;1/9/2015;0800053;C11213;Trả tiền thép Pomina;0
CNH000026-01-15;1/9/2015;7100009;C11213;Trả tiền Cty VTHG ( PKD);0
CNH000027-01-15;1/9/2015;7100011;C11213;Phí chuyển tiền;10
CNH000028-01-15;1/12/2015;7100074;C11217;Chuyển trả tiền Cty Xi măng Tây đô;0
CNH000029-01-15;1/12/2015;0800053;C11217;Chuyển trả tiền Cty Thép Pomina;0
CNH000030-01-15;1/12/2015;0800049;C11217;Chuyển trả tiền Cty VLXD & TTNT TP.HCM;0
CNH000031-01-15;1/12/2015;6700005;C11217;Chuyển trả tiền Cty Thành Trung;0
CNH000032-01-15;1/12/2015;7100009;C11217;Chuyển trả tiền Cty VTHG (PKD);0
CNH000033-01-15;1/12/2015;7100051;C11217;Chuyển trả tiền Cty Minh Hà;0
CNH000035-01-15;1/13/2015;0800053;C11211;Chuyển trả tiền Cty thép Pomina;0
CNH000036-01-15;1/13/2015;7100297;C11211;Phí Chuyển Tiền;0
CNH000037-01-15;1/13/2015;0800053;C11213;Chuyển trả tiền Cty Thép Pomina;0
CNH000038-01-15;1/14/2015;7100758;C11211;Trả tiền HTX Phi Long, trả nợ gốc và lãi vay NH;0
CNH000039-01-15;1/14/2015;0800053;C11217;Chuyển trả tiền Cty thép Pomina;0
CNH000040-01-15;1/14/2015;7100777;C11217;Phí chuyển tiền từ ngày 01 đén ngày 12/01/2015;10
CNH000041-01-15;1/14/2015;7100051;C11213;Chuyển trả tiền Cty Minh Hà;0
CNH000042-01-15;1/14/2015;7100773;C11213;Chuyển trả tiền Cty VT đồng Tiến;0
CNH000043-01-15;1/14/2015;7100009;C11213;Chuyển trả tiền Cty VTHG (PKD);0
CNH000044-01-15;1/14/2015;010;C11213;Chuyển tiền vào TK Cty;0
CNH000045-01-15;1/14/2015;0800176;C11213;Chuyển trả  Cty QH Plus;0
CNH000046-01-15;1/14/2015;7100011;C11213;Phì chuyển tiền;10
CNH000047-01-15;1/15/2015;7100215;C11211;Trả tền HTX Phi Long;0
CNH000048-01-15;1/15/2015;0800116;C11211;Chuyển trả Cty VLXD Số 1 - TNHH MTV;0
CNH000049-01-15;1/15/2015;7100297;C11211;Nộp phí chuyển tiền;10
CNH000050-01-15;1/15/2015;7100831;C11218;Chuyển trả tiền ký quỹ do không mua hàng;0
CNH000051-01-15;1/15/2015;7100577;C11218;Nộp phí chuyển tiền;10
CNH000052-01-15;1/15/2015;7100051;C11213;Chuyển tiền Cty Minh Hà;0
CNH000053-01-15;1/15/2015;7100284;C11213;Chuyển tiền Cty Ngũ Nhiều';0
CNH000054-01-15;1/15/2015;7100009;C11213;Chuyển trả tiền Cty VTHG ( PKD);0
CNH000055-01-15;1/15/2015;0800053;C11213;Chuyển tiền Cty thép Pomina;0
CNH000056-01-15;1/15/2015;0800126;C11213;Chuyển trả tiền Cty Thép HP tại TP. HCM;0
CNH000057-01-15;1/15/2015;0800107;C11213;Chuyển trả tiền Cty Phụng đài;0
BHHA00148-01-15;1/19/2015;7900043;N1311;Bán hàng;10
CNH000058-01-15;1/15/2015;7100011;C11213;Chuyển trả phí CT;10
